cl1,cl2,dist,new_size
17837,4584,0.0305279,4
2927,10182,0.0305292,3
17876,2102,0.0305384,8
17587,17952,0.0305507,1131
17858,17988,0.0305508,1286
17685,11618,0.030554,13
1448,2172,0.0305574,2
17984,13470,0.030566,1390
116,2179,0.0305665,2
18003,17106,0.0305766,1415
18000,17943,0.0305773,1290
18005,17538,0.0306104,1419
13057,17850,0.0306106,22
13724,18006,0.0306332,1292
16945,18009,0.0306502,1297
5285,17881,0.0306503,3
16820,17977,0.0306569,13
14663,17886,0.0306583,11
3520,4930,0.0306651,2
15864,13118,0.0306653,7
17844,6279,0.0306699,11
578,15902,0.0306847,5
5141,17972,0.0306866,1256
17897,8580,0.0306902,4
14895,17595,0.0306909,15
3596,3801,0.0307048,2
10454,18007,0.0307053,1421
18010,17836,0.0307064,1385
17998,2122,0.0307098,9
4988,16230,0.0307099,5
16163,6978,0.0307103,4
17516,9952,0.0307119,17
17618,9227,0.0307122,24
2512,2960,0.0307136,2
17154,15566,0.030718,8
16725,6549,0.0307303,5
18018,17600,0.0307345,1288
14417,18022,0.0307367,1426
17917,6163,0.0307411,30
17119,17341,0.0307421,20
17050,17517,0.030745,6
1238,2405,0.030757,2
17202,9817,0.0307904,3
17999,17829,0.030792,1133
788,16125,0.0308012,5
15057,17380,0.0308141,5
8086,9755,0.0308243,2
15198,13120,0.0308317,4
17259,17443,0.0308366,27
6242,17940,0.0308462,12
17737,17774,0.0308494,37
17969,18039,0.030865,1158
18032,17974,0.0308817,1328
17752,17853,0.0308963,11
17908,8848,0.0309206,3
18023,18046,0.0309241,1422
18020,17529,0.0309389,32
12920,4800,0.0309403,3
1831,17437,0.0309448,7
11918,18033,0.0309475,1428
12278,4580,0.0309568,3
17536,17945,0.0309712,34
12363,998,0.0309911,3
16943,16671,0.031005,7
12668,17956,0.0310287,101
15474,18051,0.0310345,1426
18011,17842,0.0310387,5
17980,18055,0.031039,1434
17227,18048,0.0310407,1336
15326,8750,0.0310407,3
17871,9403,0.0310431,8
17901,18064,0.0310435,1341
18067,14400,0.0310491,1343
1083,1107,0.0310495,2
18063,4474,0.0310562,1435
17964,16207,0.0310806,14
16172,18061,0.0310852,1429
16143,17963,0.0310879,10
17966,17989,0.0310936,38
15187,9172,0.0310949,3
7896,7902,0.0311061,2
18047,14059,0.0311094,1161
12889,15987,0.0311107,8
5327,6879,0.031122,2
7829,8603,0.0311296,2
80,963,0.0311333,2
18070,17746,0.0311423,1439
18008,17561,0.0311443,27
18037,18077,0.0311473,1163
7560,9301,0.0311521,2
11077,17273,0.0311737,8
17534,17755,0.0311747,15
17757,9501,0.0311758,4
17878,1504,0.0311773,60
17037,18084,0.0311975,1194
18013,16153,0.031202,15
17297,4749,0.0312174,3
18072,12762,0.0312179,1431
14372,17533,0.0312239,11
16564,18068,0.0312296,1346
17601,18060,0.03123,103
17819,10410,0.0312341,17
18093,17786,0.0312343,1449
2774,18082,0.0312372,1440
469,18089,0.0312415,61
9441,17915,0.0312471,11
17800,17684,0.0312488,10
609,18090,0.0312493,1195
18098,14913,0.031251,1452
18103,1804,0.0312645,1196
14109,5207,0.0312704,3
16240,18104,0.0312793,1455
17724,3317,0.0312822,3
18100,16216,0.0312842,63
17812,4599,0.031292,7
15238,8930,0.0313081,4
16304,10991,0.0313107,7
18107,17686,0.0313122,1469
3333,16847,0.0313142,5
4682,4933,0.0313289,2
179,18105,0.0313402,1197
5259,6660,0.0313428,2
263,18074,0.0313448,39
18113,17101,0.031348,1492
17412,17839,0.0313484,8
18119,9358,0.0313505,1493
16913,4606,0.0313784,3
129,1805,0.0314098,2
17140,15453,0.0314152,7
1158,10607,0.0314214,4
13612,17697,0.0314317,9
3230,17948,0.0314364,5
14767,15252,0.0314481,7
17065,9020,0.0314662,5
8293,10372,0.0314714,3
18081,881,0.0314764,3
7799,9766,0.0315056,2
8262,18019,0.0315062,5
18052,18096,0.0315103,135
17596,5726,0.0315116,3
612,1488,0.0315254,2
18130,18121,0.0315276,1496
18116,18109,0.0315396,1260
18095,16865,0.031544,1348
5702,17379,0.0315536,3
17830,17018,0.0315584,13
3145,3827,0.0315638,2
761,17729,0.0315672,3
17851,17236,0.0315712,7
18034,18139,0.0315766,1378
17941,17843,0.0315767,26
18145,17700,0.0315848,1383
2807,4940,0.0315993,2
18147,7124,0.0316043,1384
17887,18138,0.0316093,1262
17669,17868,0.0316102,34
378,489,0.0316136,2
16513,4622,0.0316188,3
18099,18134,0.0316201,1575
9653,16051,0.0316321,6
3739,4695,0.0316373,2
17676,1914,0.0316373,3
16624,17907,0.0316463,8
17217,1420,0.0316572,7
17565,18149,0.0316574,1389
17861,18160,0.0316699,1411
14821,17603,0.031672,6
17959,682,0.0316903,14
18161,17995,0.0316972,1423
18164,17715,0.0317022,1428
18154,18141,0.0317408,1588
15966,16901,0.0317457,4
18035,18012,0.0317492,33
18137,13995,0.0317495,1498
17930,18043,0.0317609,52
17918,17733,0.0317655,18
252,17913,0.0317671,6
13598,18169,0.0317819,1501
8483,9736,0.0318063,2
16955,17344,0.0318287,8
3447,4508,0.0318314,2
5642,5679,0.0318335,2
2655,17301,0.0318342,12
16991,13608,0.0318496,7
18166,17965,0.0318594,1612
18170,13024,0.0318632,55
14275,12016,0.0318656,4
7525,18173,0.0318702,1502
17409,8238,0.0318735,8
18183,17780,0.0318842,1516
16811,5701,0.0318857,3
17665,18180,0.0318858,1614
13752,9507,0.0318867,6
18165,7158,0.0318902,1429
17424,13581,0.0319307,9
8979,18185,0.0319512,1517
17078,12935,0.0319716,5
11441,17667,0.0319777,16
18187,13714,0.0319827,1616
18181,18189,0.031985,1484
15643,17892,0.032004,11
13377,18122,0.03201,5
1119,1202,0.0320105,2
18083,6953,0.0320185,28
17426,18021,0.0320205,11
16982,18026,0.0320224,6
18150,17687,0.0320278,1267
18196,9615,0.032029,12
18195,10351,0.0320315,1486
18204,11613,0.0320396,1489
18001,18194,0.0320431,1629
18087,18065,0.032051,18
5480,17707,0.0320526,3
18202,17928,0.0320644,1283
18191,18124,0.0320714,1524
5055,17441,0.0320895,3
18044,2060,0.032098,28
11380,5788,0.0321185,3
5724,18144,0.0321262,8
18057,18207,0.0321342,52
7834,9677,0.0321378,2
17448,18111,0.032147,15
18206,17315,0.0321502,1632
17960,18205,0.0321573,1509
10961,6249,0.0321605,3
15335,18203,0.0321703,14
18210,9118,0.0321706,1525
17953,17849,0.0321738,11
18218,18114,0.0321908,1637
18097,18197,0.0322272,22
6348,6848,0.0322335,2
17978,18222,0.0322405,1529
18094,18227,0.0322413,1540
9236,17805,0.0322629,13
3140,16511,0.0322766,3
17927,18228,0.0322781,1551
17043,18219,0.032296,1513
12936,1021,0.0322997,3
11516,18110,0.0323001,9
18209,18212,0.0323137,1311
17701,18235,0.0323155,1313
17787,17575,0.0323302,11
18062,18232,0.0323511,1518
9319,18231,0.0323732,1552
16530,2241,0.0323737,3
17954,9611,0.0323739,3
2558,18224,0.0323815,1638
4073,18066,0.0323849,9
18163,1548,0.0324235,15
18017,12783,0.032425,7
4266,7812,0.0324353,2
18242,16300,0.0324377,1642
17828,18236,0.0324456,1338
18239,8836,0.0324494,1553
17446,18078,0.0324508,21
3095,18247,0.0324547,1643
17723,17682,0.0324665,11
17116,18249,0.0324669,1556
12796,17578,0.0324729,11
8429,9305,0.032474,2
18248,2376,0.0324746,1339
5839,7037,0.0324833,2
18251,18192,0.0324836,1648
4159,4655,0.0324964,2
18188,18253,0.0325353,1562
3954,16209,0.0325433,3
17997,3519,0.0325461,4
18042,15143,0.0325646,6
770,18118,0.0325677,40
5296,16053,0.0325685,8
6165,7428,0.0325707,2
18040,17882,0.0325708,9
8158,12639,0.0325787,4
17818,18258,0.0325809,1653
3955,3970,0.0325864,2
18256,1648,0.0326049,1340
17668,14712,0.0326353,6
17658,18252,0.0326462,13
18136,16237,0.0326512,4
14250,12248,0.0326548,4
7914,17768,0.0326558,4
17505,18091,0.0326601,22
5547,18265,0.0326602,9
1766,15130,0.0326641,5
14332,8880,0.0326795,4
142,2344,0.0326871,2
17371,17378,0.0326882,5
17501,18269,0.0326957,1660
13984,16458,0.0326973,4
17615,17674,0.0327106,5
17604,18120,0.0327168,28
10059,18283,0.0327239,1662
5253,17672,0.0327266,3
17772,4853,0.0327395,13
17670,17144,0.0327511,12
6361,6425,0.0327762,2
5333,5824,0.0327767,2
8719,9500,0.0328086,2
3487,17279,0.0328158,3
12798,16054,0.0328223,5
17260,18015,0.0328224,10
17857,1710,0.0328254,15
13932,13783,0.0328302,6
18050,9708,0.0328438,4
18260,18250,0.0328502,1583
13829,6845,0.0328528,4
16981,18287,0.0328654,1669
1462,18271,0.0328685,1341
11994,18238,0.0328744,1520
2761,17680,0.0328757,3
18244,16741,0.0328844,20
18303,14734,0.0328909,1343
18102,18307,0.0329033,1353
17639,18106,0.0329136,9
18300,16170,0.0329144,1587
18214,18304,0.0329283,1528
17347,3550,0.0329291,5
17514,18308,0.032955,1356
18302,12995,0.0329642,1671
8424,18255,0.0329767,3
9065,18310,0.032977,1588
18311,17888,0.0329778,1533
18314,16212,0.0329809,1678
3146,12587,0.0329828,3
5835,14319,0.0329841,3
17904,18318,0.0329971,1683
18316,17934,0.0330047,1600
3427,18322,0.0330124,1601
6312,17781,0.0330249,9
13366,17003,0.0330479,4
18275,18158,0.0330493,12
18313,18151,0.0330592,1390
15358,18229,0.0330849,20
4792,13938,0.0330924,3
3261,18225,0.0331047,23
1403,1978,0.0331077,2
18292,17625,0.0331174,7
18179,6754,0.0331292,8
3483,17007,0.0331294,3
6238,15245,0.0331354,3
2617,3168,0.0331531,2
18321,17866,0.0331563,1692
18317,5817,0.0331671,1534
16630,18337,0.0331675,1701
15928,18327,0.0331761,1395
1090,15215,0.0332025,3
18030,18340,0.0332123,1403
8666,9206,0.0332165,2
5520,17916,0.0332371,4
18295,6976,0.0332535,6
10480,18342,0.0332922,1405
13723,18339,0.0332939,1706
7680,18268,0.0333033,5
9173,17788,0.0333045,13
14251,16519,0.033318,8
18329,15299,0.0333219,7
3076,4488,0.0333596,2
16826,18208,0.0333656,6
18347,17699,0.0333765,1708
18323,9888,0.0333792,1602
18234,4027,0.033387,10
18355,14014,0.033402,1606
3136,16990,0.0334047,6
18338,10706,0.0334109,1536
18357,18129,0.033419,1611
8083,9022,0.0334219,2
14242,17195,0.0334259,19
14934,1956,0.0334306,3
7010,18025,0.0334472,6
18360,18101,0.0334632,1622
18125,16819,0.0334642,6
155,17005,0.0334712,3
39,18346,0.0334738,1406
15584,18146,0.0334773,30
6768,18301,0.0334908,5
18368,13739,0.0335045,1410
18288,18359,0.0335067,1539
18365,9744,0.0335082,1623
15344,18371,0.0335135,1412
16359,18254,0.033514,14
18374,16737,0.0335185,1421
17355,17767,0.0335313,16
15250,9648,0.0335493,4
17951,5890,0.0335592,14
17993,16850,0.0335635,10
18372,5063,0.0335643,1540
8486,9855,0.0335974,2
18108,16278,0.0336092,6
5810,18298,0.0336129,7
8337,17814,0.0336325,37
18278,18309,0.0336401,18
17449,18354,0.033641,1716
4471,18373,0.0336625,1624
18388,18328,0.0336672,1644
3915,4006,0.033668,2
13162,18280,0.0336799,6
17696,18389,0.0337205,1653
18027,17698,0.0337249,23
5288,18045,0.0337315,13
18387,17314,0.0337324,1729
15645,18394,0.0337435,15
16249,18333,0.03375,15
8464,18369,0.0337652,31
17883,18376,0.0337683,1424
5304,17622,0.0337759,3
15213,18399,0.0337782,1427
7796,18349,0.0337799,14
17875,10502,0.0337837,8
18381,17722,0.0338152,1542
18351,17932,0.0338225,10
18401,18296,0.033835,1437
5837,17806,0.0338518,12
7493,8982,0.0338539,2
560,17790,0.0338547,16
21,18406,0.0338548,1438
16368,18392,0.0338562,1656
5908,6751,0.0338669,2
18398,18411,0.0338758,1687
6134,6145,0.033876,2
18407,7021,0.0338783,13
3665,16733,0.0339008,3
592,1046,0.0339015,2
18028,18413,0.0339076,1711
17946,18356,0.0339152,22
15144,18243,0.0339367,12
7895,18393,0.0339476,24
18286,18024,0.0339494,37
17675,17649,0.0339544,27
16700,18418,0.0339546,1714
6460,6772,0.0339923,2
15696,7452,0.0339996,5
13954,18404,0.0340007,1544
18395,16071,0.0340021,1736
17728,14576,0.0340271,7
18350,18427,0.0340318,1552
8776,9870,0.0340419,2
18429,18424,0.0340454,1721
18428,3288,0.0340569,1737
4033,18433,0.0340662,1738
700,16152,0.0340699,7
16739,18182,0.0340709,8
5589,18426,0.0340742,6
1476,16780,0.0340865,7
18306,1153,0.0340948,21
18419,18380,0.0341094,32
11672,8805,0.0341148,3
17835,18410,0.0341322,1442
1272,1306,0.0341411,2
18430,18277,0.0341434,1574
6304,6840,0.0341515,2
18444,13112,0.0341712,1576
18168,18442,0.0341767,1475
5403,11206,0.0341782,3
18312,16812,0.0341857,11
16866,2919,0.0341881,5
18432,15074,0.0341894,1725
17894,1266,0.0341912,6
18409,18447,0.0342031,1491
18153,18127,0.0342236,8
18453,18167,0.0342406,1495
18421,16869,0.0342638,27
18262,18148,0.0342687,6
18217,17597,0.0342726,20
340,18455,0.0342785,1496
18416,3784,0.0342955,4
15792,18422,0.0343145,39
16360,17447,0.034316,5
10930,18434,0.0343219,1740
18367,17706,0.0343254,6
18450,18463,0.0343291,1745
18461,18459,0.0343375,1535
18297,18466,0.0343591,1550
18451,16355,0.0343831,1728
17983,18014,0.0343966,9
7855,7970,0.0343975,2
18468,8081,0.0344108,1729
17678,18446,0.0344226,1590
18472,13637,0.034425,1592
18362,18471,0.0344255,1748
16188,1430,0.0344336,4
15184,1970,0.0344415,3
1813,2377,0.0344465,2
18126,8235,0.0344716,10
5362,6215,0.0344896,2
8934,18215,0.0344929,53
954,17049,0.0344967,3
16759,18440,0.0345205,35
13837,15384,0.0345566,7
15943,17332,0.0345571,7
18226,17568,0.0345856,5
2656,3031,0.0345929,2
18454,10804,0.034593,10
18420,15331,0.0346006,18
18423,5970,0.0346025,28
5414,7209,0.0346131,2
3231,4367,0.0346156,2
184,17046,0.0346643,3
5459,18220,0.0347061,4
3007,13965,0.0347239,4
18439,18467,0.0347324,1571
17885,17570,0.0347543,7
18361,10945,0.0347653,4
18474,18480,0.0347666,1801
18270,18405,0.0347684,12
16325,18473,0.0347929,1598
18464,16824,0.0348321,8
17909,17824,0.0348468,14
18493,18500,0.0348532,1602
17416,16352,0.0348709,5
17577,18503,0.0348796,1607
18505,18016,0.0348847,1618
18489,5845,0.0349075,29
18502,18088,0.0349134,18
18435,18495,0.0349396,1578
18486,16859,0.0349448,6
18049,16497,0.0349496,23
5214,5653,0.0349496,2
3064,4425,0.0349525,2
18396,6839,0.0349566,16
18375,4575,0.034962,15
163,782,0.0349982,2
18456,15165,0.0350297,33
7582,7662,0.0350597,2
6770,6910,0.0350765,2
4699,17981,0.0350782,4
18506,6146,0.0351263,1619
459,1172,0.0351386,2
8519,9067,0.035168,2
18465,12671,0.03517,1747
3658,18176,0.0351728,3
19,18071,0.0352035,15
18510,4030,0.0352115,7
18521,17652,0.0352259,1626
8830,8923,0.0352271,2
1459,14056,0.0352328,3
2916,4526,0.0352334,2
5359,16927,0.0352357,4
18086,18345,0.0352379,14
6359,12864,0.0352448,3
17074,1254,0.0352517,4
5222,18386,0.0352686,19
16676,18509,0.0352938,1582
18199,18201,0.0353487,34
18498,18524,0.0353584,3548
17716,8524,0.0353641,4
6843,7403,0.0353703,2
18539,17287,0.0353705,3552
18513,15549,0.0353874,5
7478,18484,0.0353965,8
647,1144,0.0354042,2
18537,17470,0.0354142,1620
18542,18171,0.0354187,3570
18528,17874,0.0354367,1654
17810,9715,0.0354429,4
18548,18536,0.0354431,1673
12447,18178,0.0354492,14
18267,1938,0.0354672,10
14359,16964,0.0354785,4
17177,6777,0.0355005,3
3844,3865,0.0355019,2
17958,18499,0.0355051,14
646,17985,0.0355368,4
18511,18363,0.0355443,26
18547,9788,0.0355455,3571
17765,16766,0.0355585,5
3319,18294,0.0355682,4
18546,1079,0.0355861,1621
18142,4241,0.0356112,3
5101,18550,0.0356114,1674
18319,17265,0.0356165,8
14512,8445,0.0356434,3
16884,17659,0.0356844,7
5594,18564,0.0357064,1675
18562,15611,0.0357069,1623
18352,4325,0.0357136,3
18290,6308,0.0357228,13
18272,18279,0.0357276,11
499,838,0.0357278,2
18336,17132,0.0357443,4
18568,18507,0.0357518,1704
18481,2163,0.0357605,4
11773,18559,0.035803,3574
18305,3710,0.0358072,4
17692,18358,0.0358121,14
17373,18485,0.0358171,9
1164,16746,0.0358172,3
16911,18273,0.0358299,18
3935,4321,0.0358331,2
18577,18482,0.0358587,3609
5658,15940,0.0358608,5
18569,1730,0.035861,1624
1302,18586,0.0358683,1625
17203,6362,0.0358694,3
18326,1979,0.0358726,13
5506,16771,0.0358981,7
18584,4794,0.0358992,3610
18575,6771,0.035902,1705
613,686,0.0359305,2
14537,5425,0.0359597,3
6122,6865,0.0359785,2
5809,18592,0.0359787,1706
285,1783,0.0359797,2
4829,18112,0.0359873,8
18177,17350,0.0360282,6
17779,18596,0.0360293,1717
14790,15332,0.0360303,4
16717,18054,0.0360351,11
309,752,0.0360498,2
7602,17555,0.0360501,6
2596,18285,0.0360721,6
18600,7465,0.0360762,1718
18518,9062,0.0360826,3
18438,18587,0.0361216,1632
5576,6169,0.0361346,2
8440,18591,0.0361434,3611
12733,16242,0.0361551,8
3786,18610,0.0361708,3612
6281,18193,0.0362001,17
18552,1358,0.036201,11
18612,17188,0.0362023,3617
1562,16537,0.036206,4
18615,4654,0.0362278,3618
915,2408,0.0362327,2
5175,14168,0.0362377,3
12354,18617,0.0362435,3621
2644,12602,0.0362504,3
5558,17926,0.0362592,3
86,18558,0.0362677,27
17646,18289,0.0362833,16
18608,17986,0.0362843,1641
18131,18625,0.0362975,1644
339,2180,0.0363228,2
6048,6940,0.036334,2
14287,18515,0.0363411,19
18385,18620,0.0363578,3658
14919,18514,0.0363732,18
18604,9412,0.0363784,7
17758,6801,0.0364075,6
16815,18630,0.0364176,3661
18606,7327,0.0364356,1719
18320,18186,0.0364357,6
16570,17513,0.0364683,5
18223,17796,0.0365053,13
14972,11035,0.0365193,4
2635,18634,0.0365322,3662
17326,18058,0.036541,6
18508,9216,0.0365447,19
18613,18635,0.0365483,1736
5605,7028,0.0365657,2
6844,16012,0.0365664,3
3243,3655,0.0365764,2
18626,18639,0.0365775,1648
4380,17384,0.0365807,5
13644,13035,0.036597,5
18517,18080,0.0366021,35
18237,18643,0.0366186,1747
18458,9384,0.0366225,21
3974,4700,0.0366793,2
390,18073,0.0366856,11
16405,4418,0.0367022,7
18332,14047,0.0367332,9
11612,14013,0.0367341,4
18200,14831,0.0367359,13
18609,18651,0.0367493,1749
18553,18647,0.036762,1652
18462,18526,0.0367713,20
17896,2119,0.0367809,6
15509,7595,0.036785,3
18431,18598,0.0367883,10
18659,18638,0.0367933,1762
11484,18640,0.0368225,3665
18583,18383,0.0368588,8
122,18660,0.0368714,1653
17510,9849,0.0368862,3
18666,16516,0.0368867,3670
12145,3250,0.0368886,3
8397,18670,0.0369053,3671
5599,16590,0.0369223,3
18655,18658,0.0369304,20
14477,18672,0.0369376,3674
18675,17418,0.0369449,3680
18470,18676,0.0369747,3682
18448,18571,0.0369805,16
17624,18665,0.0369943,1769
11028,3533,0.037014,3
18408,18677,0.0370143,3684
6806,18324,0.0370183,10
3846,15768,0.0370405,5
18668,18264,0.0370424,1693
5031,17475,0.0370448,4
18504,18069,0.0370713,7
4167,18520,0.0370817,5
18403,18684,0.0371015,1701
18533,18580,0.0371066,23
14606,17450,0.0371152,8
7990,18241,0.0371321,4
17619,9663,0.0371533,3
18299,11268,0.0371575,6
16838,17987,0.0371654,6
18681,18650,0.0371666,3719
18662,17525,0.0371706,10
18573,2138,0.0371858,3
17285,9776,0.0371873,3
17226,18695,0.0371956,3727
1477,18686,0.0372102,8
6593,17924,0.037254,3
18680,17756,0.0372583,10
18679,14939,0.0372741,1771
5728,18538,0.0372895,35
18417,17602,0.0373263,4
6023,7190,0.0373417,2
10893,12133,0.0373801,4
7578,9108,0.0373933,2
8565,9544,0.0373985,2
5725,6353,0.0374057,2
18400,16261,0.0374187,6
3013,18543,0.0374266,6
9445,18652,0.0374361,22
18669,12056,0.0374433,5
7513,17990,0.0374762,5
18574,18699,0.0374838,3731
8373,18716,0.0375454,3732
18717,12535,0.0375613,3734
18703,16837,0.0375858,1779
18688,18661,0.0376242,1721
18720,16305,0.0376351,1723
12822,18718,0.0376428,3736
18722,9998,0.0376723,3737
18184,18637,0.0376895,13
8745,8935,0.0376975,2
4964,18175,0.0377091,9
18721,18582,0.0377092,1741
8362,9815,0.0377171,2
18711,18719,0.037718,1785
12073,4509,0.0377703,4
18624,3279,0.0377718,17
17991,17048,0.0377887,9
466,1346,0.037794,2
11687,18079,0.0378076,4
18623,17949,0.0378148,60
5862,7313,0.0378326,2
18614,17832,0.0378697,16
341,1939,0.0378856,2
6094,18445,0.0378965,3
18246,18723,0.0378991,3739
10825,679,0.0379097,3
18561,18740,0.037929,3743
18689,18633,0.0379845,29
15802,17547,0.03801,5
18616,18597,0.0380159,6
18478,8579,0.0380194,11
18729,7244,0.0380255,1786
4597,8521,0.0380323,2
18544,18742,0.0380336,3751
18749,18221,0.038045,3765
18747,18397,0.0380478,1801
7815,17272,0.0380507,3
18449,18750,0.0380733,3776
5596,18483,0.0381038,8
18737,18727,0.0381228,1757
18646,4056,0.0381266,3
18751,6488,0.0381627,1802
981,18281,0.0381643,3
18753,18556,0.0381718,3790
18755,18735,0.0381811,1817
15954,3295,0.0381885,4
18631,5852,0.0382023,19
18157,10077,0.0382264,5
18759,3636,0.0382374,3791
18728,9658,0.0382464,3
634,17657,0.0382722,3
5713,18412,0.0382754,3
5654,18554,0.0382939,4
18757,18743,0.0382981,1831
18764,8548,0.0382986,3792
17660,18770,0.0383062,3794
5060,18762,0.0383072,20
10745,3080,0.0383134,4
7716,18771,0.0383427,3795
15096,18774,0.0383431,3797
5342,7426,0.0383497,2
18775,18488,0.0383872,3815
18777,18649,0.0383886,3820
18425,7185,0.0384273,3
281,15880,0.0384312,3
2964,18570,0.0384447,4
18769,17553,0.0384589,1838
106,576,0.0384633,2
931,18274,0.0384685,5
18190,18760,0.0385294,1826
18785,18159,0.0385548,1833
18530,18786,0.0385857,1836
18787,1864,0.0386011,1837
4851,18778,0.038614,3821
18263,18746,0.038631,17
17479,18788,0.0386454,1841
8312,18789,0.0386458,3822
18792,18642,0.0386564,3841
13059,18793,0.0386643,3843
18590,18782,0.0386734,1845
18791,18535,0.038704,1845
3198,17890,0.0387166,9
16298,18796,0.0387221,1848
18611,17370,0.0387364,11
18794,8108,0.0387398,3844
17957,18693,0.0387435,11
3032,4443,0.038747,2
18589,18798,0.0387603,1861
18795,7076,0.0387681,1846
2939,2975,0.0387932,2
18803,766,0.0388129,1862
18560,18705,0.0388397,9
18800,18690,0.0388524,3852
18806,2252,0.0388716,1863
652,18282,0.0389644,6
18809,1735,0.0389958,1864
18497,18790,0.0390087,21
18708,8733,0.0390106,3
1180,16181,0.0390299,3
6462,17859,0.0390322,3
5182,16646,0.0390564,4
17630,18808,0.0390862,3866
17433,7117,0.0390988,3
16680,9127,0.0391062,5
18437,18804,0.0391149,1852
18817,17797,0.0391385,3868
7901,18821,0.0391409,3869
597,18700,0.0391527,9
18330,18822,0.0391556,3892
6363,6480,0.0392316,2
16711,2308,0.0392427,4
18348,18824,0.039243,3897
18820,18213,0.0392466,1855
4744,18827,0.0393031,3898
4229,18829,0.0393224,3899
18128,18284,0.0393374,11
18599,18828,0.0393392,1861
3172,18830,0.0393622,3900
18085,16340,0.0393642,6
18832,18818,0.0393779,1864
18776,7339,0.039378,3
18527,3037,0.0393787,8
637,18501,0.0393796,9
590,1406,0.0393821,2
18132,16451,0.0393925,4
2922,4303,0.0393975,2
18831,8697,0.0393982,12
3071,3601,0.0394154,2
11292,7041,0.0394674,3
1662,18245,0.039482,8
18761,18833,0.0394844,3904
18758,1189,0.0394869,4
18811,17614,0.0394944,1867
18763,18657,0.0395077,9
7993,12337,0.0395082,3
18846,3888,0.0395253,3905
14277,10866,0.0395368,5
18031,17683,0.0395771,7
18654,18847,0.0395891,15
8246,9990,0.0396133,2
18579,17504,0.0396388,17
16612,16903,0.0396513,7
15470,18851,0.0396869,3909
7612,18858,0.0396933,3910
18859,18390,0.0397518,3912
18801,18765,0.0397539,14
12550,14488,0.0397745,4
18843,4583,0.0397769,3
2856,18863,0.0397791,4
16893,18696,0.0398037,15
11502,11627,0.0398293,4
18551,18860,0.0398759,3926
18477,2187,0.0398841,3
16050,18861,0.0398909,18
6030,7172,0.0399077,2
18867,17815,0.0399413,3928
3169,18837,0.0399503,9
4196,18871,0.0399552,3929
18736,18835,0.0399631,1866
18585,18815,0.0399659,8
18855,16747,0.0399929,4
4914,18873,0.0400617,3930
18849,17388,0.0400735,12
18877,18715,0.0400864,3935
14607,4343,0.0400871,3
2804,18460,0.0400965,5
18842,8054,0.0401699,13
18874,5916,0.0401747,1867
18487,18879,0.0401844,3945
17846,4475,0.0402012,3
18799,2429,0.0402244,12
18876,8843,0.0402288,5
10495,18848,0.0402383,1869
18888,17743,0.0402522,1880
18884,17689,0.0402616,3951
18816,18883,0.0402828,1871
18172,13480,0.0403302,8
18366,16167,0.0403631,9
2910,12313,0.0403898,3
18529,18890,0.040397,3953
18807,17411,0.0404002,11
18441,18895,0.0404167,3956
17773,18897,0.0404263,3959
18898,18496,0.0404302,3966
18704,6567,0.0404687,36
18899,15800,0.040472,3974
18889,18602,0.0404781,1891
18864,18565,0.0405158,12
18902,1926,0.0405581,1892
7657,18901,0.0405722,3975
5059,18891,0.040581,1872
18904,16546,0.040621,1895
181,557,0.0406404,2
18211,18512,0.0406468,5
18581,1950,0.0406713,4
18379,18754,0.0406745,22
6789,15379,0.0406921,5
540,18907,0.0407121,1896
18377,7321,0.0407259,17
5172,15270,0.0407264,6
17428,3952,0.0407624,4
18896,1684,0.0407625,12
18905,18629,0.0407649,3994
18886,18913,0.0407773,1908
18906,15435,0.0407902,1874
15942,18900,0.0407913,38
5562,18644,0.0408103,3
18694,18701,0.0408183,9
18457,17816,0.040823,11
18744,6810,0.040824,6
2928,13240,0.0408369,3
18143,777,0.0408521,4
18882,18918,0.0408587,4007
8663,8896,0.0408613,2
18641,16604,0.0408733,8
18928,18632,0.0409225,4014
7973,14571,0.0409361,3
17403,7220,0.0409497,5
18140,18920,0.0409502,1877
18934,18911,0.0409573,1899
11293,18935,0.0409576,1901
16407,18931,0.0409773,4016
11899,15882,0.0409775,4
18813,16870,0.040978,5
18216,18382,0.0410283,4
1099,15835,0.0410542,3
18819,18937,0.0410565,4021
9572,9973,0.0410586,2
18773,3117,0.0410732,5
17526,18636,0.0411247,8
18588,18936,0.0411259,1904
18927,1940,0.0411425,5
6379,7455,0.0411493,2
18731,3476,0.0412279,18
2849,3155,0.0412754,2
17841,18810,0.0412806,8
18656,18925,0.0412828,15
18384,18946,0.0413198,1911
18566,18133,0.0414208,8
18076,18713,0.0414732,24
18919,17719,0.0414835,1912
3147,18856,0.0414838,18
18707,18664,0.041486,14
17537,11042,0.0414863,4
18930,1924,0.0414908,9
18953,17610,0.0414993,1915
18892,618,0.041505,9
18942,18869,0.0415242,4039
506,2443,0.0415508,2
18257,14215,0.0415841,4
18961,18921,0.0416636,1953
18963,18531,0.0416777,4041
18956,1454,0.0416845,1913
2965,3078,0.0416987,2
64,16772,0.0417104,4
5849,7270,0.0417478,2
18805,4719,0.0417551,3
6364,18645,0.0417695,4
5410,7064,0.041776,2
13619,8728,0.041779,3
18766,14844,0.0417861,5
18960,1941,0.0417946,10
1023,18977,0.0417991,11
18968,18854,0.0418258,1928
18954,9516,0.041847,9
